ic calculation: SQRT
pos	Ic
27251.00	5.927e-01
27251.00	7.353e-01
27251.00	7.705e-01
27251.00	4.510e-01
27251.00	6.300e-01
27251.00	7.156e-01
27251.00	5.353e-01
27251.00	6.732e-01
27251.00	5.505e-01
27251.00	6.839e-01
27251.00	7.265e-01
27251.00	7.339e-01
27251.00	1.057e+00
27251.00	6.221e-01
27251.00	7.083e-01
27251.00	6.102e-01
27251.00	8.053e-01
27251.00	6.871e-01
27251.00	9.549e-01
27251.00	6.211e-01
27251.00	8.924e-01
27251.00	6.583e-01
27251.00	6.253e-01
27251.00	4.977e-01
27251.00	7.455e-01
27251.00	6.208e-01
27251.00	8.589e-01
27251.00	4.686e-01
27251.00	4.261e-01
27251.00	8.116e-01
27251.00	8.275e-01
27251.00	4.740e-01
27251.00	8.841e-01
27251.00	5.853e-01
27251.00	6.181e-01
27251.00	8.661e-01
27251.00	6.448e-01
27251.00	5.191e-01
27251.00	7.837e-01
27251.00	5.262e-01
27251.00	7.793e-01
27251.00	8.384e-01
27251.00	8.114e-01
27251.00	7.470e-01
27251.00	7.887e-01
27251.00	7.800e-01
27251.00	7.892e-01
27251.00	1.008e+00
27251.00	8.266e-01
27251.00	8.165e-01
27251.00	6.362e-01
27251.00	7.065e-01
27251.00	7.572e-01
27251.00	7.004e-01
27251.00	6.553e-01
27251.00	7.008e-01
27251.00	7.316e-01
27251.00	9.230e-01
27251.00	5.213e-01
27251.00	4.494e-01
27251.00	6.366e-01
27251.00	5.816e-01
27251.00	9.110e-01
27251.00	7.494e-01
27251.10	6.520e-01
27251.10	8.767e-01
27251.10	7.580e-01
27251.10	5.601e-01
27251.10	6.621e-01
27251.10	6.367e-01
27251.10	5.166e-01
27251.10	1.006e+00
27251.10	8.652e-01
27251.10	7.975e-01
27251.10	7.947e-01
27251.10	9.828e-01
27251.10	5.591e-01
27251.10	6.309e-01
27251.10	7.503e-01
27251.10	9.029e-01
27251.10	6.710e-01
27251.10	8.459e-01
27251.10	6.827e-01
27251.10	7.777e-01
27251.10	8.117e-01
27251.10	8.333e-01
27251.10	5.575e-01
27251.10	8.141e-01
27251.10	7.673e-01
27251.10	6.682e-01
27251.10	6.157e-01
27251.10	8.241e-01
27251.10	6.562e-01
27251.10	5.808e-01
27251.10	7.143e-01
27251.10	7.267e-01
27251.10	7.404e-01
27251.10	5.661e-01
27251.10	6.348e-01
27251.10	7.746e-01
27251.10	5.204e-01
27251.10	5.379e-01
27251.10	7.148e-01
27251.10	7.408e-01
27251.10	4.901e-01
27251.10	6.232e-01
27251.10	6.153e-01
27251.10	6.666e-01
27251.10	5.035e-01
27251.10	8.470e-01
27251.10	1.085e+00
27251.10	8.667e-01
27251.10	9.718e-01
27251.10	8.029e-01
27251.10	1.048e+00
27251.10	5.603e-01
27251.10	1.154e+00
27251.10	7.077e-01
27251.10	4.090e-01
27251.10	6.955e-01
27251.10	6.290e-01
27251.10	5.882e-01
27251.10	8.295e-01
27251.10	8.226e-01
27251.10	6.641e-01
27251.10	8.128e-01
27251.10	8.214e-01
27251.10	6.749e-01
27251.10	6.040e-01
27251.10	9.335e-01
27251.10	1.027e+00
27251.10	6.381e-01
27251.10	7.088e-01
27251.10	9.648e-01
27251.10	7.164e-01
27251.10	9.346e-01
27251.10	4.604e-01
27251.10	6.745e-01
27251.10	5.623e-01
27251.10	8.401e-01
27251.10	7.966e-01
27251.10	5.826e-01
27251.10	6.188e-01
27251.10	1.003e+00
27251.10	4.872e-01
27251.10	8.601e-01
27251.10	6.551e-01
27251.20	7.135e-01
27251.20	8.146e-01
27251.20	4.453e-01
27251.20	7.592e-01
27251.20	7.407e-01
27251.20	7.523e-01
27251.20	8.664e-01
27251.20	7.588e-01
27251.20	6.400e-01
27251.20	6.134e-01
27251.20	5.688e-01
27251.20	7.912e-01
27251.20	8.322e-01
27251.20	8.440e-01
27251.20	6.196e-01
27251.20	4.590e-01
27251.20	9.780e-01
27251.20	8.153e-01
27251.20	8.116e-01
27251.20	6.177e-01
27251.20	6.643e-01
27251.20	6.940e-01
27251.20	6.924e-01
27251.20	6.203e-01
27251.20	5.913e-01
27251.20	7.484e-01
27251.20	7.607e-01
27251.20	6.187e-01
27251.20	8.696e-01
27251.20	7.260e-01
27251.20	6.804e-01
27251.20	7.258e-01
27251.20	5.192e-01
27251.20	9.227e-01
27251.20	5.446e-01
27251.20	7.246e-01
27251.20	6.373e-01
27251.20	7.707e-01
27251.20	5.610e-01
27251.20	5.587e-01
27251.20	6.601e-01
27251.20	5.218e-01
27251.20	7.601e-01
27251.20	7.633e-01
27251.20	7.881e-01
27251.20	6.731e-01
27251.20	8.032e-01
27251.20	6.086e-01
27251.20	7.410e-01
27251.20	7.786e-01
27251.20	7.956e-01
27251.20	6.224e-01
27251.20	7.643e-01
27251.20	6.780e-01
27251.20	7.860e-01
27251.20	8.611e-01
27251.20	7.288e-01
27251.20	6.617e-01
27251.20	6.725e-01
27251.20	5.561e-01
27251.20	5.019e-01
27251.20	7.878e-01
27251.20	5.965e-01
27251.20	5.084e-01
27251.20	6.970e-01
27251.20	7.894e-01
27251.20	5.554e-01
27251.20	8.025e-01
27251.20	1.098e+00
27251.20	1.098e+00
27251.20	7.062e-01
27251.20	1.079e+00
27251.30	7.638e-01
27251.30	7.146e-01
27251.30	7.327e-01
27251.30	7.506e-01
27251.30	7.823e-01
27251.30	8.245e-01
27251.30	5.206e-01
27251.30	6.046e-01
27251.30	9.301e-01
27251.30	6.975e-01
27251.30	6.407e-01
27251.30	7.136e-01
27251.30	7.120e-01
27251.30	7.344e-01
27251.30	5.916e-01
27251.30	7.124e-01
27251.30	8.826e-01
27251.30	7.642e-01
27251.30	5.055e-01
27251.30	1.053e+00
27251.30	8.507e-01
27251.30	7.246e-01
27251.30	7.137e-01
27251.30	8.595e-01
27251.30	7.977e-01
27251.30	1.106e+00
27251.30	5.103e-01
27251.30	8.488e-01
27251.30	4.439e-01
27251.30	7.109e-01
27251.30	5.675e-01
27251.30	6.158e-01
27251.30	1.041e+00
27251.30	7.810e-01
27251.30	5.274e-01
27251.40	7.127e-01
27251.40	8.683e-01
27251.40	7.358e-01
27251.40	6.848e-01
27251.40	6.073e-01
27251.40	4.241e-01
27251.40	3.933e-01
27251.40	5.584e-01
27251.40	9.110e-01
27251.40	7.283e-01
27251.40	8.983e-01
27251.40	8.917e-01
27251.40	7.224e-01
27251.40	6.799e-01
27251.40	7.146e-01
27251.40	8.640e-01
27251.40	5.745e-01
27251.40	6.554e-01
27251.40	8.327e-01
27251.40	9.349e-01
27251.40	4.836e-01
27251.40	5.908e-01
27251.40	8.515e-01
27251.40	6.536e-01
27251.40	8.296e-01
27251.40	1.009e+00
27251.40	7.795e-01
27251.40	7.221e-01
27251.40	9.697e-01
27251.40	9.466e-01
27251.40	7.644e-01
27251.40	5.496e-01
27251.40	8.051e-01
27251.40	6.147e-01
27251.40	9.066e-01
27251.40	6.292e-01
27251.40	7.333e-01
27251.40	5.053e-01
27251.40	8.010e-01
27251.40	6.082e-01
27251.40	6.687e-01
27251.40	6.962e-01
27251.40	8.643e-01
27251.40	5.702e-01
27251.40	9.074e-01
27251.40	5.762e-01
27251.40	8.264e-01
27251.40	6.934e-01
27251.40	5.147e-01
27251.40	6.872e-01
27251.40	7.933e-01
27251.40	8.755e-01
27251.40	9.203e-01
27251.40	5.164e-01
27251.40	6.828e-01
27251.40	1.029e+00
27251.40	9.364e-01
27251.40	6.490e-01
27251.40	7.204e-01
27251.40	5.425e-01
27251.40	9.406e-01
27251.40	8.774e-01
27251.40	7.278e-01
27251.40	9.463e-01
27251.40	6.846e-01
27251.40	4.951e-01
27251.40	7.685e-01
27251.40	7.760e-01
27251.40	6.380e-01
27251.40	9.379e-01
27251.40	5.982e-01
27251.40	8.662e-01
27251.40	9.432e-01
27251.40	1.038e+00
27251.40	6.258e-01
27251.40	7.600e-01
27251.40	7.750e-01
27251.40	7.992e-01
27251.40	8.802e-01
27251.40	7.706e-01
27251.40	7.902e-01
27251.40	6.836e-01
27251.40	6.278e-01
27251.40	9.464e-01
27251.40	8.472e-01
27251.40	8.438e-01
27251.40	7.085e-01
27251.40	6.441e-01
27251.40	9.436e-01
27251.40	7.732e-01
27251.40	7.836e-01
27251.40	1.026e+00
27251.40	9.783e-01
27251.40	9.381e-01
27251.40	6.799e-01
27251.40	9.821e-01
27251.40	7.189e-01
27251.40	7.611e-01
27251.40	6.074e-01
27251.40	7.287e-01
27251.40	7.250e-01
27251.40	8.121e-01
27251.40	6.835e-01
27251.40	6.725e-01
27251.40	7.539e-01
27251.40	7.801e-01
27251.40	7.084e-01
27251.40	8.122e-01
27251.40	7.840e-01
27251.40	8.328e-01
27251.40	9.804e-01
27251.40	6.297e-01
27251.40	5.740e-01
27251.40	6.615e-01
27251.40	5.334e-01
27251.40	7.441e-01
27251.40	7.263e-01
27251.40	8.387e-01
27251.40	9.149e-01
27251.40	7.890e-01
27251.40	7.583e-01
27251.40	7.636e-01
27251.40	8.106e-01
27251.40	7.235e-01
27251.40	8.298e-01
27251.40	7.449e-01
27251.40	7.184e-01
27251.40	7.592e-01
27251.40	9.649e-01
27251.40	5.601e-01
27251.40	1.253e+00
27251.40	6.587e-01
27251.40	6.710e-01
27251.40	8.334e-01
27251.40	6.150e-01
27251.40	6.590e-01
27251.40	7.731e-01
27251.40	8.250e-01
27251.40	5.118e-01
27251.40	5.969e-01
27251.40	7.447e-01
27251.40	8.094e-01
27251.40	9.276e-01
27251.40	6.931e-01
27251.40	9.164e-01
27251.40	7.086e-01
27251.40	7.352e-01
27251.40	7.132e-01
27251.40	7.714e-01
27251.40	7.824e-01
27251.40	6.158e-01
27251.40	8.476e-01
27251.40	5.415e-01
27251.40	7.805e-01
27251.40	5.778e-01
27251.40	7.845e-01
27251.40	4.361e-01
27251.40	7.286e-01
27251.40	8.413e-01
27251.40	5.859e-01
27251.40	6.342e-01
27251.40	4.853e-01
27251.40	7.519e-01
27251.40	7.882e-01
27251.40	5.418e-01
27251.40	7.723e-01
27251.40	8.043e-01
27251.40	8.833e-01
27251.40	7.720e-01
27251.40	5.025e-01
27251.40	7.335e-01
27251.40	6.750e-01
27251.40	8.345e-01
27251.40	6.657e-01
27251.40	7.176e-01
27251.40	5.841e-01
27251.40	6.990e-01
27251.40	6.898e-01
27251.40	7.369e-01
27251.40	8.507e-01
27251.40	7.093e-01
27251.40	8.132e-01
27251.40	6.548e-01
27251.40	6.827e-01
27251.40	8.478e-01
27251.40	7.934e-01
27251.40	6.197e-01
27251.40	6.288e-01
27251.40	6.833e-01
27251.40	7.369e-01
27251.40	8.268e-01
27251.40	7.948e-01
27251.40	7.026e-01
27251.40	4.935e-01
27251.40	1.093e+00
27251.40	7.567e-01
27251.40	6.985e-01
27251.40	7.718e-01
27251.40	6.345e-01
27251.40	5.386e-01
27251.40	8.033e-01
27251.40	6.828e-01
27251.40	7.029e-01
27251.40	1.004e+00
27251.40	1.030e+00
27251.40	8.692e-01
27251.40	7.349e-01
27251.40	7.075e-01
27251.40	6.784e-01
27251.40	8.273e-01
27251.40	5.926e-01
27251.40	5.926e-01
27251.40	7.612e-01
27251.40	8.795e-01
27251.40	7.887e-01
27251.40	7.124e-01
27251.40	8.375e-01
27251.40	6.997e-01
27251.40	4.715e-01
27251.40	7.193e-01
27251.40	6.962e-01
27251.40	7.107e-01
27251.40	7.633e-01
27251.40	1.200e+00
27251.40	9.588e-01
27251.40	7.082e-01
27251.40	6.980e-01
27251.40	6.530e-01
27251.40	7.046e-01
27251.40	6.626e-01
27251.40	6.943e-01
27251.40	8.509e-01
27251.40	8.959e-01
27251.40	7.641e-01
27251.40	9.110e-01
27251.40	4.747e-01
27251.40	6.169e-01
27251.40	6.479e-01
27251.40	5.799e-01
27251.40	8.643e-01
27251.40	8.444e-01
27251.40	9.512e-01
27251.40	6.482e-01
27251.40	5.333e-01
27251.40	6.691e-01
27251.40	8.083e-01
27251.40	8.185e-01
27251.40	8.260e-01
27251.40	9.276e-01
27251.40	6.114e-01
27251.40	9.452e-01
27251.40	7.603e-01
27251.40	7.949e-01
27251.40	5.264e-01
27251.40	8.287e-01
27251.40	9.750e-01
27251.40	6.782e-01
27251.40	9.701e-01
27251.40	9.407e-01
27251.40	6.629e-01
27251.40	8.142e-01
27251.40	5.580e-01
27251.40	6.266e-01
27251.40	4.941e-01
27251.40	7.938e-01
27251.40	9.908e-01
27251.40	8.072e-01
27251.40	7.874e-01
27251.40	8.576e-01
27251.40	8.880e-01
27251.40	5.403e-01
27251.40	8.204e-01
27251.40	6.166e-01
27251.40	6.503e-01
27251.40	9.042e-01
27251.40	6.607e-01
27251.40	7.605e-01
27251.40	9.128e-01
27251.40	8.887e-01
27251.40	7.830e-01
27251.40	9.270e-01
27251.40	8.490e-01
27251.40	5.744e-01
27251.40	8.786e-01
27251.40	5.799e-01
27251.40	4.088e-01
27251.40	8.182e-01
27251.40	7.632e-01
27251.40	7.615e-01
27251.40	3.962e-01
27251.40	7.105e-01
27251.40	6.022e-01
27251.40	9.489e-01
27251.40	5.369e-01
27251.40	5.538e-01
27251.40	6.212e-01
27251.40	6.816e-01
27251.40	7.675e-01
27251.40	7.943e-01
27251.40	5.547e-01
27251.40	6.805e-01
27251.40	6.009e-01
27251.40	8.313e-01
27251.40	5.684e-01
27251.40	7.068e-01
27251.40	5.935e-01
27251.50	6.244e-01
27251.50	8.853e-01
27251.50	8.181e-01
27251.50	7.148e-01
27251.50	1.170e+00
27251.50	4.713e-01
27251.50	7.132e-01
27251.50	5.634e-01
27251.50	5.493e-01
27251.50	6.416e-01
27251.50	6.732e-01
27251.50	6.484e-01
27251.50	4.886e-01
27251.50	6.696e-01
27251.50	7.483e-01
27251.50	6.239e-01
27251.50	8.855e-01
27251.50	5.907e-01
27251.50	7.493e-01
27251.50	7.928e-01
27251.50	6.621e-01
27251.50	8.288e-01
27251.50	6.898e-01
27251.50	8.340e-01
27251.50	7.928e-01
27251.50	8.346e-01
27251.50	7.018e-01
27251.50	6.489e-01
27251.50	6.242e-01
27251.50	6.938e-01
27251.50	6.788e-01
27251.50	7.079e-01
27251.50	8.647e-01
27251.50	6.634e-01
27251.50	4.726e-01
27251.50	6.577e-01
27251.50	5.881e-01
27251.50	5.882e-01
27251.50	7.739e-01
27251.50	6.697e-01
27251.50	9.052e-01
27251.50	4.503e-01
27251.50	8.804e-01
27251.50	7.433e-01
27251.50	9.750e-01
27251.50	6.620e-01
27251.50	7.493e-01
27251.50	6.904e-01
27251.50	5.676e-01
27251.50	6.985e-01
27251.50	9.130e-01
27251.50	6.651e-01
27251.50	5.237e-01
27251.50	5.263e-01
27251.50	8.011e-01
27251.50	8.679e-01
27251.50	7.650e-01
27251.50	7.925e-01
27251.50	4.757e-01
27251.50	6.022e-01
27251.50	7.184e-01
27251.50	5.386e-01
27251.50	8.553e-01
27251.50	7.484e-01
27251.50	8.123e-01
27251.50	9.471e-01
27251.50	6.979e-01
27251.50	7.315e-01
27251.50	4.924e-01
27251.50	7.105e-01
27251.50	7.119e-01
27251.50	7.850e-01
27251.50	7.549e-01
27251.50	7.026e-01
27251.50	5.745e-01
27251.50	8.038e-01
27251.50	9.263e-01
27251.50	6.188e-01
27251.50	5.188e-01
27251.50	5.776e-01
27251.50	7.538e-01
27251.50	9.723e-01
27251.50	6.040e-01
27251.50	7.096e-01
27251.50	5.999e-01
27251.50	6.729e-01
27251.50	6.172e-01
27251.50	9.289e-01
27251.50	7.148e-01
27251.50	5.619e-01
27251.50	6.116e-01
27251.50	5.801e-01
27251.50	8.145e-01
27251.50	8.744e-01
27251.50	5.716e-01
27251.50	7.170e-01
27251.50	6.879e-01
27251.50	6.921e-01
27251.50	8.537e-01
27251.50	6.451e-01
27251.50	7.954e-01
27251.50	4.903e-01
27251.50	6.771e-01
27251.50	7.306e-01
27251.50	5.117e-01
27251.50	7.410e-01
27251.50	6.132e-01
27251.50	9.302e-01
27251.50	7.563e-01
27251.50	7.668e-01
27251.50	7.194e-01
27251.50	5.788e-01
27251.50	7.586e-01
27251.50	8.348e-01
27251.50	6.056e-01
27251.50	5.929e-01
27251.50	9.115e-01
27251.50	8.246e-01
27251.50	5.214e-01
27251.50	6.500e-01
27251.50	5.144e-01
27251.50	6.635e-01
27251.50	5.360e-01
27251.50	6.082e-01
27251.50	6.241e-01
27251.50	3.016e-01
27251.50	5.686e-01
27251.50	8.970e-01
27251.50	4.912e-01
27251.50	4.999e-01
27251.50	9.454e-01
27251.50	6.369e-01
27251.50	5.729e-01
27251.50	6.801e-01
27251.50	5.791e-01
27251.50	7.291e-01
27251.50	5.882e-01
27251.50	7.912e-01
27251.50	7.268e-01
27251.60	7.561e-01
27251.60	7.831e-01
27251.60	6.609e-01
27251.60	6.323e-01
27251.60	6.705e-01
27251.60	1.040e+00
27251.60	6.919e-01
27251.60	7.590e-01
27251.60	5.662e-01
27251.60	5.360e-01
27251.60	1.054e+00
27251.60	7.898e-01
27251.60	9.624e-01
27251.60	8.034e-01
27251.60	7.354e-01
27251.60	6.272e-01
27251.60	6.412e-01
27251.60	7.426e-01
27251.60	8.021e-01
27251.60	4.533e-01
27251.60	5.931e-01
27251.60	7.626e-01
27251.60	6.112e-01
27251.60	6.551e-01
27251.60	8.276e-01
27251.60	7.170e-01
27251.60	4.564e-01
27251.60	7.870e-01
27251.60	6.708e-01
27251.60	7.952e-01
27251.60	5.308e-01
27251.60	7.600e-01
27251.60	9.099e-01
27251.60	8.828e-01
27251.60	7.892e-01
27251.60	8.166e-01
27251.60	9.072e-01
27251.60	6.490e-01
27251.60	5.252e-01
27251.60	6.703e-01
27251.60	6.393e-01
27251.60	6.634e-01
27251.60	7.434e-01
27251.60	7.277e-01
27251.60	8.403e-01
27251.60	8.036e-01
27251.60	7.531e-01
27251.60	5.947e-01
27251.60	6.783e-01
27251.60	7.979e-01
27251.60	7.699e-01
27251.60	7.320e-01
27251.60	6.931e-01
27251.60	8.013e-01
27251.60	5.994e-01
27251.60	6.889e-01
27251.60	5.879e-01
27251.60	9.096e-01
27251.60	9.837e-01
27251.60	6.289e-01
27251.60	5.006e-01
27251.60	6.892e-01
27251.60	5.429e-01
27251.60	6.574e-01
27251.60	7.458e-01
27251.60	5.727e-01
27251.60	6.667e-01
27251.60	5.681e-01
27251.60	7.117e-01
27251.60	7.075e-01
27251.60	8.057e-01
27251.60	8.878e-01
27251.60	7.489e-01
27251.60	7.408e-01
27251.60	8.124e-01
27251.60	8.733e-01
27251.60	7.448e-01
27251.60	7.398e-01
27251.60	7.667e-01
27251.60	7.473e-01
27251.60	7.677e-01
27251.60	7.472e-01
27251.60	7.263e-01
27251.60	6.254e-01
27251.60	6.429e-01
27251.60	9.289e-01
27251.60	8.229e-01
27251.60	6.614e-01
27251.60	4.335e-01
27251.60	9.645e-01
27251.60	8.192e-01
27251.60	7.255e-01
27251.60	5.601e-01
27251.60	6.177e-01
27251.60	9.775e-01
27251.60	1.047e+00
27251.60	8.810e-01
27251.60	5.712e-01
27251.60	6.327e-01
27251.60	7.070e-01
27251.60	9.880e-01
27251.60	7.440e-01
27251.60	7.666e-01
27251.60	6.506e-01
27251.60	6.766e-01
27251.60	6.207e-01
27251.60	6.591e-01
27251.60	5.934e-01
27251.60	8.453e-01
27251.60	7.074e-01
27251.60	7.036e-01
27251.60	5.050e-01
27251.60	6.304e-01
27251.60	7.561e-01
27251.60	7.537e-01
27251.60	5.499e-01
27251.60	6.988e-01
27251.60	8.264e-01
27251.60	5.154e-01
27251.60	7.336e-01
27251.60	5.010e-01
27251.60	7.123e-01
27251.60	4.760e-01
27251.60	8.048e-01
27251.60	6.454e-01
27251.60	5.579e-01
27251.60	5.273e-01
27251.60	7.570e-01
27251.60	8.897e-01
27251.60	5.601e-01
27251.60	6.119e-01
27251.60	5.336e-01
27251.60	9.315e-01
27251.60	6.201e-01
27251.60	7.157e-01
27251.60	6.515e-01
27251.60	8.109e-01
27251.60	8.908e-01
27251.60	7.016e-01
27251.60	5.349e-01
27251.60	9.043e-01
27251.60	6.974e-01
27251.60	6.628e-01
27251.60	8.944e-01
27251.60	6.271e-01
27251.60	9.646e-01
27251.60	5.301e-01
27251.60	6.385e-01
27251.70	6.255e-01
27251.70	6.569e-01
27251.70	7.308e-01
27251.70	6.198e-01
27251.70	6.729e-01
27251.70	8.708e-01
27251.70	4.827e-01
27251.70	8.195e-01
27251.70	6.727e-01
27251.70	5.536e-01
27251.70	5.307e-01
27251.80	4.958e-01
27251.80	8.214e-01
27251.80	9.768e-01
27251.80	8.243e-01
27251.80	7.253e-01
27251.80	6.044e-01
27251.80	7.310e-01
27251.90	7.735e-01
27251.90	6.996e-01
27251.90	7.239e-01
27251.90	6.002e-01
27252.00	6.936e-01
27252.00	7.007e-01
27252.00	6.037e-01
27252.00	9.623e-01
27252.10	7.937e-01
27252.10	8.166e-01
27252.10	7.762e-01
27252.10	5.792e-01
27252.20	6.924e-01
27252.20	5.508e-01
27252.30	7.308e-01
27252.30	7.498e-01
27252.30	6.400e-01
27252.40	8.953e-01
27252.40	8.141e-01
27252.40	8.422e-01
27252.40	7.591e-01
27252.50	8.822e-01
27252.50	4.884e-01
27252.50	3.969e-01
27252.50	5.670e-01
27252.60	7.580e-01
27252.60	9.287e-01
27252.60	7.404e-01
27252.60	6.226e-01
27252.60	8.050e-01
27252.70	8.559e-01
27252.70	7.869e-01
27252.70	7.662e-01
27252.80	5.633e-01
27252.80	7.247e-01
27252.80	8.962e-01
27252.80	5.602e-01
27252.80	6.773e-01
27252.90	7.440e-01
27252.90	7.371e-01
27252.90	5.396e-01
27252.90	6.235e-01
27252.90	8.012e-01
27252.90	8.518e-01
27252.90	7.894e-01
27252.90	6.902e-01
27253.00	9.740e-01
27253.00	1.195e+00
27253.00	7.599e-01
27253.00	6.908e-01
27253.00	4.762e-01
27253.00	6.727e-01
27253.00	7.609e-01
27253.00	9.116e-01
27253.00	7.070e-01
27253.00	7.814e-01
27253.00	8.507e-01
27253.10	7.326e-01
27253.10	6.485e-01
27253.10	8.106e-01
27253.10	8.547e-01
27253.10	8.407e-01
27253.10	5.153e-01
27253.10	7.554e-01
27253.10	6.761e-01
27253.20	7.568e-01
27253.20	7.440e-01
27253.20	8.721e-01
27253.20	5.663e-01
27253.20	7.730e-01
27253.20	7.067e-01
27253.20	5.944e-01
27253.20	5.198e-01
27253.20	1.127e+00
27253.20	7.674e-01
27253.20	5.324e-01
27253.20	8.638e-01
27253.20	7.171e-01
27253.20	6.730e-01
27253.30	6.811e-01
27253.30	7.164e-01
27253.30	7.933e-01
27253.30	5.858e-01
27253.30	5.471e-01
27253.30	6.225e-01
27253.30	6.375e-01
27253.30	7.113e-01
27253.30	9.082e-01
27253.30	9.174e-01
27253.30	7.535e-01
27253.30	5.909e-01
27253.30	1.047e+00
27253.30	4.572e-01
27253.40	5.762e-01
27253.40	6.555e-01
27253.40	5.167e-01
27253.40	6.813e-01
27253.40	6.102e-01
27253.40	5.770e-01
27253.40	7.759e-01
27253.40	7.933e-01
27253.40	7.317e-01
27253.40	6.019e-01
27253.40	6.644e-01
27253.40	7.609e-01
27253.40	8.432e-01
27253.40	5.815e-01
27253.40	1.017e+00
27253.40	6.341e-01
27253.40	6.974e-01
27253.40	7.777e-01
27253.40	4.523e-01
27253.40	6.233e-01
27253.40	5.621e-01
27253.50	6.671e-01
27253.50	7.992e-01
27253.50	8.551e-01
27253.50	6.857e-01
27253.50	1.017e+00
27253.50	7.058e-01
27253.50	5.778e-01
27253.50	5.342e-01
27253.60	6.286e-01
27253.60	8.954e-01
27253.60	6.282e-01
27253.60	6.858e-01
27253.60	5.297e-01
27253.60	4.809e-01
27253.70	8.105e-01
27253.70	8.311e-01
27253.70	7.417e-01
27253.70	6.684e-01
27253.80	7.729e-01
27253.80	6.211e-01
27253.80	7.317e-01
27253.80	8.267e-01
27253.80	9.143e-01
27253.90	7.734e-01
27253.90	6.281e-01
27253.90	7.703e-01
27253.90	5.789e-01
27253.90	5.407e-01
27253.90	9.415e-01
27253.90	9.376e-01
27253.90	6.519e-01
27253.90	6.266e-01
27253.90	5.009e-01
27253.90	5.956e-01
27254.00	7.082e-01
27254.00	7.030e-01
27254.00	8.630e-01
27254.00	8.943e-01
27254.00	9.352e-01
27254.00	5.770e-01
27254.00	9.169e-01
27254.00	8.635e-01
27254.10	8.076e-01
27254.10	6.665e-01
27254.10	1.114e+00
27254.10	7.587e-01
27254.10	8.211e-01
27254.20	7.120e-01
27254.20	7.430e-01
27254.20	7.079e-01
27254.20	5.744e-01
27254.20	6.246e-01
27254.20	8.780e-01
27254.20	7.055e-01
27254.20	9.909e-01
27254.20	5.607e-01
27254.20	7.181e-01
27254.20	6.775e-01
27254.20	7.253e-01
27254.20	4.778e-01
27254.20	6.988e-01
27254.20	8.808e-01
27254.20	1.048e+00
27254.20	6.372e-01
27254.20	7.846e-01
27254.20	1.030e+00
27254.20	6.132e-01
27254.30	7.638e-01
27254.30	7.465e-01
27254.30	7.297e-01
27254.30	6.116e-01
27254.30	6.672e-01
27254.30	6.099e-01
27254.30	7.020e-01
27254.30	7.136e-01
27254.30	7.248e-01
27254.30	6.519e-01
27254.30	8.820e-01
27254.30	8.971e-01
27254.30	6.984e-01
27254.30	8.497e-01
27254.30	8.982e-01
27254.30	6.432e-01
27254.30	8.582e-01
27254.30	6.334e-01
27254.30	9.126e-01
27254.30	7.986e-01
27254.30	7.787e-01
27254.40	5.103e-01
27254.40	5.819e-01
27254.40	5.289e-01
27254.40	6.011e-01
27254.40	7.006e-01
27254.40	8.313e-01
27254.40	5.655e-01
27254.40	7.074e-01
27254.40	6.545e-01
27254.40	9.695e-01
27254.40	8.304e-01
27254.40	7.874e-01
27254.40	7.931e-01
27254.40	6.465e-01
27254.40	6.575e-01
27254.40	7.127e-01
27254.40	7.882e-01
27254.40	6.932e-01
27254.40	6.823e-01
27254.40	5.889e-01
27254.40	7.839e-01
27254.40	4.902e-01
27254.40	7.283e-01
27254.40	6.414e-01
27254.40	6.061e-01
27254.40	7.815e-01
27254.50	6.925e-01
27254.50	7.066e-01
27254.50	5.619e-01
27254.50	6.382e-01
27254.50	5.639e-01
27254.50	8.718e-01
27254.50	7.105e-01
27254.50	9.335e-01
27254.50	8.762e-01
27254.50	5.721e-01
27254.50	7.584e-01
27254.50	6.550e-01
27254.50	7.597e-01
27254.50	7.240e-01
27254.50	7.246e-01
27254.50	5.357e-01
27254.50	8.868e-01
27254.50	7.785e-01
27254.50	6.751e-01
27254.50	4.257e-01
27254.50	7.362e-01
27254.50	7.385e-01
27254.50	7.141e-01
27254.50	4.597e-01
27254.50	8.372e-01
27254.50	9.058e-01
27254.50	6.151e-01
27254.50	9.488e-01
27254.50	8.044e-01
27254.50	6.631e-01
27254.50	7.278e-01
27254.50	8.157e-01
27254.50	6.794e-01
27254.50	5.140e-01
27254.50	8.370e-01
27254.50	5.617e-01
27254.50	6.270e-01
27254.50	4.720e-01
27254.50	5.969e-01
27254.50	4.340e-01
27254.50	6.982e-01
27254.50	9.060e-01
27254.50	8.918e-01
27254.50	5.809e-01
27254.60	8.475e-01
27254.60	7.427e-01
27254.60	6.178e-01
27254.60	7.816e-01
27254.70	7.137e-01
27254.70	8.847e-01
27254.70	6.652e-01
27254.80	5.416e-01
27254.80	7.738e-01
27254.80	6.293e-01
27254.80	8.006e-01
27254.80	8.995e-01
27254.80	5.477e-01
27254.80	5.140e-01
27254.80	8.119e-01
27254.80	7.977e-01
27254.80	6.973e-01
27254.80	7.504e-01
27254.80	7.168e-01
27254.80	7.120e-01
27254.80	6.908e-01
27254.80	7.011e-01
27254.80	1.105e+00
27254.80	5.041e-01
27254.80	7.255e-01
27254.80	6.985e-01
27254.80	5.643e-01
27254.80	5.565e-01
